companyName,sourceType,sourceUrl,capturedAt,evidenceSummary,evidenceStrength,permissionFlag
General Electric Co.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K931460,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Insulet Corporation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K211575,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Kimberly-Clark Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K081027,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
M-Pact Worldwide Management Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K971832,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medline Industries, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K103602,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Merit Medical Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K100319,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Mermaid Care A/S,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K192584,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Metamorphosis GmbH,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K252214,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Modern Rehabilitation Solutions Co., Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K094047,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Oec-Diasonics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K864837,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Ortho Clinical Diagnostics,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K231525,2026-05-14,opportunityScore=20; 医生工作流、病历摘要和临床文档自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
Pain Management Technologies,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K073386,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Remedy Logic, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K241108,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Samson Taiwan Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K893102,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Sensus Healthcare,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K150037,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Sleep Renewal, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K870501,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Sonicaid, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K812256,2026-05-14,opportunityScore=20; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Surgi-Quip Inc.U,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K822427,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Telcam Medical Devices, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832537,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Tenon Medical,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K260477,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Trex Enterprises Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K012379,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Utah Medical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K955663,2026-05-14,opportunityScore=20; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Bio-Research Associates, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K003176,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"C.R. Bard, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K772295,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Carestream Health,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K253185,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Chattanooga Group, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K813593,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Cook, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K772011,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Customed, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K930986,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Dhd Medical Products Div. Diemolding Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832545,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Electromedical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K903014,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Emde Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771013,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Fresenius Medical Care Renal Therapies Group, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K201207,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"General X-Ray, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K790443,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ischemaview, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K232156,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Mallinckrodt Critical Care,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771313,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Martell Medical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K822786,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medical Consultants Intl. , Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K903654,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Menlo Care, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K884259,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Minxray, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K191451,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Monarch Medical Technologies, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K211160,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Motion Analysis Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K890076,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"National Medical Care, Medical Products Div., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K893612,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Neurosigma, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233293,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Pfizer,ai_opportunity_scoring,https://dtxalliance.org/members/pfizer/,2026-05-14,opportunityScore=19; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ray Co., Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K131693,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Rich-Mar Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771157,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Richard Wolf Medical Instruments Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K940844,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Roche Diabetes Care, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K214022,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Vista Lifesciences, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K150154,2026-05-14,opportunityScore=19; ,medium_ai_opportunity,derived_from_stage2_public_evidence
3Shape A/S,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200100,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Abigo Medical AB,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171225,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Access Vascular, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K243941,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Actigraph, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K231532,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Adaptive Video, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K943158,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Agfa Healthcare Corporation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K081963,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Akzona, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K801435,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ali-Oop Co., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K813356,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Allergan Medical Optics,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K924235,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"American Threshold Industries, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K832487,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Analytical Products, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K843360,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Andover Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K823414,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Andros Analyzers, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K892869,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Angiosystems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K905464,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Anulex Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K112849,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Applied Diabetes Research, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041152,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ascensia Diabetes Care U.S., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K250813,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Atcor Medical Pty, Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070795,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Athena Gtx, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233354,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Atheus Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K905606,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Atlantic Therapeutics, Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K192357,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Atrility Medical, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200674,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Auri-Stem Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K060158,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Avita Corporation,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K012136,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"B.Braun Medical, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K964929,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Basic Medical Technology, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K250193,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Baxter Healthcare Corp,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K974397,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Becton Dickinson Infusion Therapy Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K102520,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Bio-Scan S.A,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K013897,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Biomagnetic Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K941553,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Biorest, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K873920,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Biosafety Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K944095,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Biotechnology, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K831752,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Biotronics Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771534,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
"Biotronik, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K261074,2026-05-14,opportunityScore=17; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Boehringer Mannheim Corp.,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K982949,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Brightheart,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K251456,2026-05-14,opportunityScore=17; ,medium_ai_opportunity,derived_from_stage2_public_evidence
