companyName,productName,productType,sourceType,sourceUrl,categories,productAiFitScore,expectedMarketLiftScore,implementationComplexityScore,complianceRiskScore,priorityScore,aiOpportunity
Noom,Noom,digital_health_or_medical_device_software,round2_seed,https://www.noom.com/,chronic_disease_management,11,6,0,0,17,慢病管理 AI 教练与个性化随访
Omega Results,SLEEP STUDY ANALYSIS (SSA) VERSION 96.10,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K963631,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
Onera B.V.,Onera SleepMap (SLEEPMAP),digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K253668,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
Oviva,Oviva,digital_health_or_medical_device_software,round2_seed,https://oviva.com/,chronic_disease_management,11,6,0,0,17,慢病管理 AI 教练与个性化随访
Oxehealth Limited,Oxevision Sleep Device,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K233618,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
"Quinton, Inc.",INSTRUCTION CHANGE FOR RIGHT ATRIAL/RAAF CATHETER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K864949,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"Quinton, Inc.",MODEL 880 REHABILITATION TRAINER,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K770234,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"Quinton, Inc.","Q-TEL RMS (REHABILITATION MANAGEMENT SYSTEM), MODEL 000503",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K003576,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"Raye'S, Inc.",MULTI FUCTIONAL REHABILITATION CHAIR,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K022407,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"Recovr,Inc",Recovr Rehabilitation System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K151446,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"Respironics, Inc.","REMVIEW SLEEP RECORDER, MODEL 320",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K003499,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
"Shiley, Inc.",SHILEY SLEEP APNEA LOW PRESSURE CUFFED TRACH TUBE,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K861463,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
"Sleep Specialists, LLC",ZZOMA POSITIONAL SLEEPER MODEL 001,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K100160,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
The ScottCare Corporation,TeleRehab Aermos Cardiopulmonary Rehabilitation,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K250259,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
"The Snore Reliever Company, LLC",VITAL SLEEP,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K092942,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
"Universal Gym Equipment, Inc.",MUSCULOSKELETAL EVALUATION REHABILITATION/CONDITIO,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K873659,rehabilitation,10,8,0,2,17,康复计划生成、动作/依从性反馈与 care manager copilot
Virta Health,Virta Health,digital_health_or_medical_device_software,round2_seed,https://www.virtahealth.com/,chronic_disease_management; internet_healthcare,11,6,0,0,17,慢病管理 AI 教练与个性化随访; 在线问诊分诊、问答和医患服务自动化
Voluntis Sa.,Insulia Diabetes Management Companion,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K170669,chronic_disease_management,11,8,2,2,17,慢病管理 AI 教练与个性化随访
Wfr/Aquaplast Corp.,"ACCUFIX RADIOLUCENT PELVIS AND BELLY BOARDS, ACCUFIX CANTILEVER HEAD BOARD WITH SHOULDER DEPRESSION, ACCUFIX RADIOLUCENT",digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K032156,mental_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
京东健康,京东健康,digital_health_or_medical_device_software,round2_seed,https://www.jdh.com/,internet_healthcare; pharmacy_ecommerce,5,12,0,0,17,在线问诊分诊、问答和医患服务自动化; 用药咨询、处方/复购推荐和药事服务自动化
健客,健客,digital_health_or_medical_device_software,round2_seed,https://www.jianke.com/,internet_healthcare; pharmacy_ecommerce,5,12,0,0,17,在线问诊分诊、问答和医患服务自动化; 用药咨询、处方/复购推荐和药事服务自动化
内特斯医疗系统DBA艾泰克有限公司,多导睡眠脑电记录仪,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=00382830027298202208310434215,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
内特斯医疗系统DBA艾泰克有限公司,多导睡眠脑电记录仪,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=00382830015639202208310434212,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
内特斯医疗系统DBA艾泰克有限公司,多导睡眠脑电记录仪,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=00382830009331202208310434214,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
内特斯医疗系统DBA艾泰克有限公司,多导睡眠脑电记录仪,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=00382830015950202208310434216,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
南京普爱医疗设备股份有限公司,高频移动式手术X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697387682150220260119103155945,clinical_workflow,13,7,4,2,17,医生工作流、病历摘要和临床文档自动化
叮当快药,叮当快药,digital_health_or_medical_device_software,round2_seed,https://www.ddky.com/,internet_healthcare; pharmacy_ecommerce,5,12,0,0,17,在线问诊分诊、问答和医患服务自动化; 用药咨询、处方/复购推荐和药事服务自动化
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=5D6A46D9CFDD2650AD9CA4CBBD7F6D20,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=6D87460732B3EA14B5542F7EC8F7D698,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=7076EE54F064FB9A997A5C9D2CA17BC1,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745307820230329020153324,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745306120230329020017491,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=435503567E1DF1025C551D6B8E067796,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=4F463B64969E247F63A84C56FDEB5789,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=73B5D1A8B401B95E9661F6682442DD9C,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=930DF2C5ED224C63994E8A7D357555DB,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,单水平睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=84E0A97940F139DFB5F7197FAC5AD6B0,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745314620250424061917189,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745315320250424062010394,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745312220240903081202453,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745313920240903081305401,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745589820240903081344440,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745590420240903081504450,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745591120240903081539614,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745592820240903081614501,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745593520240903081708989,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745594220240903081738680,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745308520240201014722053,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745309220240201015004282,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745310820240201015203081,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745311520240201015241426,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745566920240201015320412,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745567620240201015612019,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745568320240201015644901,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745569020240201015726410,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745570620240201015758624,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745571320240201015918919,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745572020240201015953889,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
天津怡和嘉业医疗科技有限公司,睡眠呼吸机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697006745565220231201033101107,sleep_health,10,8,0,2,17,心理/睡眠分层干预与对话式支持
好大夫在线,好大夫在线,digital_health_or_medical_device_software,round2_seed,https://www.haodf.com/,online_consultation,5,12,0,0,17,医生工作流、病历摘要和临床文档自动化; 在线问诊分诊、问答和医患服务自动化
安健科技（重庆）有限公司,移动式数字化医用X射线摄影系统,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=957b2adce4cc4ca29f70ba4d4ff07b57,clinical_workflow,13,7,4,2,17,医生工作流、病历摘要和临床文档自动化
安徽爱视睿医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697892077001020260513021547627,clinical_workflow,13,7,4,2,17,医生工作流、病历摘要和临床文档自动化
安徽爱视睿医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697892077002720260513024353248,clinical_workflow,13,7,4,2,17,医生工作流、病历摘要和临床文档自动化
